Waterbody OGF ID,Zone Number,Waterbody Description,Waterbody Description French,Species,Species French,Season,Season French,Size Limit Only,Size Limit Only French,Limit,Limit French,Bait Restriction,Bait Restriction French,Gear Restriction,Gear Restriction French,Impounding Device Restriction,Impounding Device Restriction French,Time of Day Restriction,Time of Day Restriction French,Special Licence Tag,Special Licence Tag French,General Catch and Possession Restriction,General Catch and Possession Restriction French,Effective Date,Expiry Date
125208311,15,"East Lake (45°07’N., 78°15’ W.) - Harcourt Twp.",Lac East (45° 07’ N. et 78° 15’ O.) - canton de Harcourt,Brook Trout,Omble de fontaine,4th Sat. in Apr. - Sept. 30,4e samedi en avril au 30 sept.,Must be greater than 28 cm (11 in.),Doit mesurer plus de 28 cm (11 po),Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait.,Il est interdit de se servir ou d’avoir en sa possession du poisson vivant comme appât.,,,,,,,,,,,01/01/2022,12/31/2022
125209394,15,Baldcoot Lake - Bangor Twp.,Lac Baldcoot - canton de Bangor,Brook Trout,Omble de fontaine,4th Sat. in Apr. - Sept. 30,4e samedi d'avril et le 30 sept.,Must be greater than 28 cm (11 in.),Doit dépasser 28 cm (11 po),Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait.,Il est interdit de se servir ou d’avoir en sa possession du poisson vivant comme appât.,,,,,,,,,,,01/01/2022,12/31/2022
125208314,15,Echo Lake - Bangor Twp.,Lac Écho - canton de Bangor,Brook Trout,Omble de fontaine,4th Sat. in Apr. - Sept. 30,4e samedi en avril au 30 sept.,Must be greater than 28 cm (11 in.),Doit mesurer plus de 28 cm (11 po),Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait.,Il est interdit de se servir ou d’avoir en sa possession du poisson vivant comme appât.,,,,,,,,,,,01/01/2022,12/31/2022
125208857,6,"Cushing Lake (48°56'10""N., 90°30'11""W.) - Inwood Township","Lac Cushing (48° 56' 10""N., 90° 30' 11""O.) - canton d'Inwood",Walleye,Doré jaune,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,"Must be greater than 33 cm (13.0 in.), not more than 1 greater than 46 cm (18.1 in.)","Doit dépasser 33 cm (13 po), un seul dépassant 46 cm (18,1 po)",C - 2,C - 2,,,,,,,,,,,,,01/01/2022,12/31/2022
125208857,6,"Cushing Lake (48°56'10""N., 90°30'11""W.) - Inwood Township","Lac Cushing (48° 56' 10""N., 90° 30' 11""O.) - canton d'Inwood",Walleye,Doré jaune,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,"Must be greater than 33 cm (13.0 in.), not more than 1 greater than 46 cm (18.1 in.)","Doit dépasser 33 cm (13 po), un seul dépassant 46 cm (18,1 po)",S - 4,S - 4,,,,,,,,,,,,,01/01/2022,12/31/2022
125208745,4,"Flat Lake (50°57'43""N., 93°57'12""W.) - Baird Township","Lac Flat (50° 57' 43""N., 93° 57' 12""O.) - canton de Baird",Muskellunge,Maskinongé,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Must be greater than 91 cm (36 in.),Le maskinongé doit dépasser 91 cm (36 po),Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125208772,4,"Unnamed Lake (Spires Lake) (50°58'46""N., 93°58'45""W.) - Baird Township","Lac Unnamed (Spires Lake) (50° 58' 46""N., 93° 58' 45""O.) - canton de Baird",Muskellunge,Maskinongé,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Must be greater than 91 cm (36 in.),Le maskinongé doit dépasser 91 cm (36 po),Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125208771,4,"Unnamed Lake (Paul-Orr Lake) (50°59'24""N., 93°56'02""W.) - Baird Township","Lac Unnamed (Paul-Orr Lake) (50° 59' 24""N., 93° 56' 02""O.) - canton de Baird",Muskellunge,Maskinongé,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Must be greater than 91 cm (36 in.),Le maskinongé doit dépasser 91 cm (36 po),Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125208765,4,"Russett Lake (50°58'31""N., 93°55'45""W.) - Baird Township","Lac Russett (50° 58' 31""N., 93° 55' 45""O.) - canton de Baird",Muskellunge,Maskinongé,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Must be greater than 91 cm (36 in.),Le maskinongé doit dépasser 91 cm (36 po),Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125208743,4,"Confusion Lake (50°40'00""N., 94°09'00""W.)","Lac Confusion (50° 40' 00""N., 94° 09' 00""O.)",Muskellunge,Maskinongé,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Must be greater than 91 cm (36 in.),Le maskinongé doit dépasser 91 cm (36 po),Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
129595301,14,"Big Sound of Parry Sound - The waters west of the Killbear Channel in Georgian Bay, in the District of Parry Sound. Eastern boundary from Cyril Point to the southwestern most point of Spruce Island to the light house located immediately north of the Nias ","Big Sound de Parry Sound - les eaux à l’ouest du chenal Killbear dans la baie Georgienne, dans le district de Parry Sound. Limite est à partir de la pointe Cyril jusqu’au point le plus au sud-ouest de l’île Spruce, jusqu’au phare situé immédiatement au no",Lake Trout,Touladi,Feb. 8 - Mar. 31 & June 24 - Aug. 31,"8 févr. et le 31 mars, et du 24 juin au 31 août.",Must be less than 61 cm,Doit mesurer moins de 61 cm,C-1,C-1,,,,,,,,,,,,,01/01/2022,12/31/2022
129595301,14,"Big Sound of Parry Sound - The waters west of the Killbear Channel in Georgian Bay, in the District of Parry Sound. Eastern boundary from Cyril Point to the southwestern most point of Spruce Island to the light house located immediately north of the Nias ","Big Sound de Parry Sound - les eaux à l’ouest du chenal Killbear dans la baie Georgienne, dans le district de Parry Sound. Limite est à partir de la pointe Cyril jusqu’au point le plus au sud-ouest de l’île Spruce, jusqu’au phare situé immédiatement au no",Lake Trout,Touladi,Feb. 8 - Mar. 31 & June 24 - Aug. 31,"8 févr. et le 31 mars, et du 24 juin au 31 août.",Must be less than 61 cm,Doit mesurer moins de 61 cm,S-1,S-1,,,,,,,,,,,,,01/01/2022,12/31/2022
125209348,14,"Big Sound of Parry Sound - The waters of the Big Sound in Georgian Bay, in the District of Parry Sound. Western boundary line from Cadotte Point on Parry Island to the easternmost point of Killbear Provincial Park. Southern boundary is the swing bridge co","Big Sound de Parry Sound - les eaux de Big Sound dans la baie Georgienne, dans le district de Parry Sound. Limite ouest à partir de la pointe Gadotte sur l’île Parry jusqu’au point le plus à l’est du parc provincial Killbear. La limite sud est le pont piv",Lake Trout,Touladi,Feb. 8 - Mar. 31 & June 24 - Aug. 31,"8 févr. et le 31 mars, et du 24 juin au 31 août.",Must be less than 61 cm.,Doit mesurer moins de 61 cm.,"S - 1, must be less than 61 cm (24 in.)","S - 1, ne doit pas dépasser 61 cm (24 po)",,,Only one line may be used when angling through the ice,Une seule ligne est permise pour la pêche à travers la glace,,,,,,,,,01/01/2022,12/31/2022
125209348,14,"Big Sound of Parry Sound - The waters of the Big Sound in Georgian Bay, in the District of Parry Sound. Western boundary line from Cadotte Point on Parry Island to the easternmost point of Killbear Provincial Park. Southern boundary is the swing bridge co","Big Sound de Parry Sound - les eaux de Big Sound dans la baie Georgienne, dans le district de Parry Sound. Limite ouest à partir de la pointe Gadotte sur l’île Parry jusqu’au point le plus à l’est du parc provincial Killbear. La limite sud est le pont piv",Lake Trout,Touladi,Feb. 8 - Mar. 31 & June 24 - Aug. 31,"8 févr. et le 31 mars, et du 24 juin au 31 août.",Must be less than 61 cm.,Doit mesurer moins de 61 cm.,"C - 1, must be less than 61 cm (24 in.)","C - 1, ne doit pas dépasser 61 cm (24 po)",,,Only one line may be used when angling through the ice,Une seule ligne est permise pour la pêche à travers la glace,,,,,,,,,01/01/2022,12/31/2022
125208855,6,"Black Sturgeon Lake (49°19'27""N., 88°51'34""W.)","Lac Black Sturgeon (49° 19' 27""N., 88° 51' 34""O.)",Lake Trout,Touladi,Open all year,Ouverte toute l’année,No size limit,Aucune limite de taille,S-2,S-2,,,,,,,,,,,,,01/01/2022,12/31/2022
125208855,6,"Black Sturgeon Lake (49°19'27""N., 88°51'34""W.)","Lac Black Sturgeon (49° 19' 27""N., 88° 51' 34""O.)",Lake Trout,Touladi,Open all year,Ouverte toute l’année,No size limit,Aucune limite de taille,C-1,C-1,,,,,,,,,,,,,01/01/2022,12/31/2022
125208813,5,"Paulson Lake (49°37'26""N., 92°36'54""W.)","Lac Paulson (49° 37' 26""N., 92° 36' 54""O.)",Largemouth and Smallmouth Bass or any combination,"Achigan à grande bouche et achigan à petite bouche, ou toutes combinaisons",Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S - 4; no size limit from July 1 - Nov. 30,S - 4; aucune limite de taille du 1er juillet au 30 nov.,,,,,,,,,,,,,01/01/2022,12/31/2022
125208813,5,"Paulson Lake (49°37'26""N., 92°36'54""W.)","Lac Paulson (49° 37' 26""N., 92° 36' 54""O.)",Northern Pike,Grand brochet,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"C - 2; none between 70 - 90 cm (27.6 - 35.4 in.), not more than 1 greater than 90 cm (35.4 in.)","C - 2; aucun entre 70 - 90 cm (27,6 - 35,4 po), un seul pouvant mesurer plus de 90 cm (35,4 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125208796,5,"Lake of the Woods - including waters of the Western Peninsula, Aulneau Peninsula and an unnamed lake at 49°36'N., 94°51'W.","Lac des Bois - y compris les eaux des péninsules Western et Aulneau, et un lac sans nom à 49° 36’ N. et 94° 51’ O.",Yellow Perch,Perchaude,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,C - 10,C - 10,,,,,,,,,,,No person who is engaged in recreational fishing from a vessel shall possess more fish on board the vessel than the daily limit for that species.,Toute personne qui pêche en bateau ne peut avoir à bord et en sa possession plus de poissons que la limite prévue par jour pour chaque espèce.,01/01/2022,12/31/2022
125208796,5,"Lake of the Woods - including waters of the Western Peninsula, Aulneau Peninsula and an unnamed lake at 49°36'N., 94°51'W.","Lac des Bois - y compris les eaux des péninsules Western et Aulneau, et un lac sans nom à 49° 36’ N. et 94° 51’ O.",Muskellunge,Maskinongé,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S-1; must be greater than 137 cm,S-1; doit dépasser 137 cm,,,,,,,,,,,No person who is engaged in recreational fishing from a vessel shall possess more fish on board the vessel than the daily limit for that species.,Toute personne qui pêche en bateau ne peut avoir à bord et en sa possession plus de poissons que la limite prévue par jour pour chaque espèce.,01/01/2022,12/31/2022
125208796,5,"Lake of the Woods - including waters of the Western Peninsula, Aulneau Peninsula and an unnamed lake at 49°36'N., 94°51'W.","Lac des Bois - y compris les eaux des péninsules Western et Aulneau, et un lac sans nom à 49° 36’ N. et 94° 51’ O.",Largemouth and Smallmouth Bass or any combination,"Achigan à grande bouche et achigan à petite bouche, ou toutes combinaisons",Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S - 0; from Jan. 1 - June 30,S - 0; entre le 1er janv. au 30 juin.,,,,,,,,,,,No person who is engaged in recreational fishing from a vessel shall possess more fish on board the vessel than the daily limit for that species.,Toute personne qui pêche en bateau ne peut avoir à bord et en sa possession plus de poissons que la limite prévue par jour pour chaque espèce.,01/01/2022,12/31/2022
125208813,5,"Paulson Lake (49°37'26""N., 92°36'54""W.)","Lac Paulson (49° 37' 26""N., 92° 36' 54""O.)",Largemouth and Smallmouth Bass or any combination,"Achigan à grande bouche et achigan à petite bouche, ou toutes combinaisons",Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,C - 1; must be less than 35 cm (13.8 in.) from Jan. 1 - June 30 & Dec. 1 - Dec. 31,"C - 1; doit mesurer moins de 35 cm (13,8 po) entre le 1er janv. Au 30 juin et le 1er déc. et le 31 déc.",,,,,,,,,,,,,01/01/2022,12/31/2022
125208798,5,"Lake of the Woods - the waters of Echo Bay (49°42’N, 94°48’W), Cul de Sac Lake (49°38’N, 94°,50’W), Clearwater Bay (49°42’N, 94°45’W), Deception Bay (49°42’N, 94°48’W), Woodchuck Bay (49°41’N, 94°2’W) and Kendal Inlet (49°44N, 94°,52’W).","Lac des Bois – les eaux de la baie Echo (49° 42’ N et 94° 48’ O), du lac Cul de sac (49° 38’ N et 94°,50’ W), de la baie Clearwater (49° 42’ N, 94° 45’ O), de la baie Deception (49° 42’ N et 94° 48’ O), de la baie Woodchuck (49° 41’ N et 94° 2’ O) et du b",Lake Trout,Touladi,3rd Sat. in May - Sept. 30,3e samedi de mai et le 30 sept.,No size limits,Aucune limite de taille,"C - 0, except for tag holders","C - 0, sauf pour les détenteurs de vignette",Fish or fish parts may not be used as bait,Il est interdit d’utiliser du poisson ou des morceaux de poisson comme appât.,Only barbless hooks may be used and for lake trout only one barbless hook may be used,"Seuls les hameçons sans barbes sont permis, et pour le touladi, un seul hameçon sans barbes est permis.",,,,,A sport or conservation fishing licence is not valid for retaining trout taken by angling from these waters unless the holder has been issued a Lake Trout Tag. Contact Kenora MNRF office for details on lake trout tags.,"Un permis de pêche sportive ou de pêche écologique n’est pas valide pour garder le touladi pris dans ces eaux, sauf si le titulaire du permis a obtenu une vignette de pêche au touladi.",,,01/01/2022,12/31/2022
125208796,5,"Lake of the Woods - including waters of the Western Peninsula, Aulneau Peninsula and an unnamed lake at 49°36'N., 94°51'W.","Lac des Bois - y compris les eaux des péninsules Western et Aulneau, et un lac sans nom à 49° 36’ N. et 94° 51’ O.",Muskellunge,Maskinongé,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,C-0,C-0,,,,,,,,,,,No person who is engaged in recreational fishing from a vessel shall possess more fish on board the vessel than the daily limit for that species.,Toute personne qui pêche en bateau ne peut avoir à bord et en sa possession plus de poissons que la limite prévue par jour pour chaque espèce.,01/01/2022,12/31/2022
125208796,5,"Lake of the Woods - including waters of the Western Peninsula, Aulneau Peninsula and an unnamed lake at 49°36'N., 94°51'W.","Lac des Bois - y compris les eaux des péninsules Western et Aulneau, et un lac sans nom à 49° 36’ N. et 94° 51’ O.",Yellow Perch,Perchaude,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S - 15,S - 15,,,,,,,,,,,No person who is engaged in recreational fishing from a vessel shall possess more fish on board the vessel than the daily limit for that species.,Toute personne qui pêche en bateau ne peut avoir à bord et en sa possession plus de poissons que la limite prévue par jour pour chaque espèce.,01/01/2022,12/31/2022
125208813,5,"Paulson Lake (49°37'26""N., 92°36'54""W.)","Lac Paulson (49° 37' 26""N., 92° 36' 54""O.)",Northern Pike,Grand brochet,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"S - 4; none between 70 - 90 cm (27.6 - 35.4 in.), not more than 1 greater than 90 cm (35.4 in.)","S - 4; aucun entre 70 - 90 cm (27,6 - 35,4 po), un seul pouvant mesurer plus de 90 cm (35,4 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125208813,5,"Paulson Lake (49°37'26""N., 92°36'54""W.)","Lac Paulson (49° 37' 26""N., 92° 36' 54""O.)",Crappie,Marigane,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S - 15,S - 15,,,,,,,,,,,,,01/01/2022,12/31/2022
125208796,5,"Lake of the Woods - including waters of the Western Peninsula, Aulneau Peninsula and an unnamed lake at 49°36'N., 94°51'W.","Lac des Bois - y compris les eaux des péninsules Western et Aulneau, et un lac sans nom à 49° 36’ N. et 94° 51’ O.",Lake Whitefish,Grand corégone,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S - 4,S - 4,,,,,,,,,,,No person who is engaged in recreational fishing from a vessel shall possess more fish on board the vessel than the daily limit for that species.,Toute personne qui pêche en bateau ne peut avoir à bord et en sa possession plus de poissons que la limite prévue par jour pour chaque espèce.,01/01/2022,12/31/2022
125208813,5,"Paulson Lake (49°37'26""N., 92°36'54""W.)","Lac Paulson (49° 37' 26""N., 92° 36' 54""O.)",Crappie,Marigane,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,C - 10,C - 10,,,,,,,,,,,,,01/01/2022,12/31/2022
125208796,5,"Lake of the Woods - including waters of the Western Peninsula, Aulneau Peninsula and an unnamed lake at 49°36'N., 94°51'W.","Lac des Bois - y compris les eaux des péninsules Western et Aulneau, et un lac sans nom à 49° 36’ N. et 94° 51’ O.",Largemouth and Smallmouth Bass or any combination,"Achigan à grande bouche et achigan à petite bouche, ou toutes combinaisons",Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,C - 0; from Jan. 1 - June 30,C - 0; entre le 1er janv. au 30 juin.,,,,,,,,,,,No person who is engaged in recreational fishing from a vessel shall possess more fish on board the vessel than the daily limit for that species.,Toute personne qui pêche en bateau ne peut avoir à bord et en sa possession plus de poissons que la limite prévue par jour pour chaque espèce.,01/01/2022,12/31/2022
